Segment 0,Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47
-176.6811653,-338.3217315,1011.15566,-289.0119782,73.03311393,42.16128776,-822.6957472,-367.7195609,1257.250811,-819.0793891,-411.850498,301.6558588,1826.209321,499.1859433,-377.4231008,609.2437918,-257.3683501,-591.1790895,-335.3171665,156.2809378,-600.6972987,299.4922627,338.4232099,-309.5498371,-266.9112558,105.5300219,-706.3010758,910.4760996,-448.8196961,-301.5594037,422.2271065,-556.0345732,-641.6294936,88.20658752,67.78209339,-904.3647972,-71.09570512,808.4877168,518.1487381,27.33260187,-509.6414858,-399.0829308,-440.2098439,488.1453711,-371.2430896,-262.2419506,-178.7096554,-219.9116447
-121.2669014,-323.9817042,1008.477121,-300.3643232,21.72003771,157.0801128,-849.7857575,-384.2737519,1225.056856,-800.0482538,-410.5196529,216.4600473,1894.162843,597.0352481,-303.7957592,719.2151952,-162.7786823,-556.4762325,-333.8361688,266.1679092,-598.8699295,201.6346571,430.0045804,-325.5399212,-298.8133475,203.7596159,-699.1741749,897.3224252,-407.7884316,-329.3291243,546.3002779,-556.1868284,-609.0853318,40.83439621,66.62127079,-932.7911348,-63.48295562,910.8986255,615.7108277,130.5891174,-519.3626495,-390.9071441,-450.6206844,394.5239884,-378.0794656,-274.8847085,-179.6078826,-224.9041422
-56.90487708,-308.2429997,992.4608783,-315.1052514,-24.64443174,272.197103,-874.0238423,-395.2028652,1179.097458,-771.0199316,-411.0907934,132.7416092,1945.551777,693.1098182,-220.1337577,821.2845097,-64.97397137,-510.6659904,-328.8258415,379.9711535,-594.4841622,105.4671148,516.612554,-336.5590895,-323.4810441,304.1439078,-692.7784082,871.0076445,-358.7273164,-349.7515948,665.7166882,-553.5460451,-566.3469621,-0.86234148,64.11546456,-958.3018569,-64.04196468,1001.064187,707.2885431,240.571444,-523.1998556,-383.9650324,-456.5948321,301.5690491,-387.0669288,-289.3647716,-178.8972727,-231.4993492
15.74338959,-292.1397055,963.641858,-333.1305274,-65.82228888,385.5540814,-894.2225408,-401.1566136,1120.614423,-731.4147223,-414.0296001,51.67114532,1979.935637,785.7093333,-127.4020136,913.6550301,34.32981742,-453.5932954,-321.2219418,495.8203882,-588.4384915,12.4165261,596.6788563,-341.8033853,-341.3323034,404.9680166,-687.3806657,832.3512539,-301.912776,-363.4576628,778.4022855,-548.9429701,-513.1902324,-36.63877551,60.10764851,-980.2001637,-72.66067823,1077.587322,791.2154318,355.6699217,-520.1734067,-378.483336,-458.8658547,210.9011286,-398.286407,-305.6316507,-177.1403685,-239.7150242
95.78549679,-276.6585961,922.7985673,-354.1912012,-101.7018342,495.1908279,-909.1973168,-402.8618388,1051.066623,-680.8797096,-419.7052163,-25.7128507,1997.195381,873.1731173,-26.84024578,994.7245735,133.3232328,-385.3880526,-311.9657904,611.736547,-581.6206617,-76.24256702,668.7642083,-340.5401173,-352.9172429,504.448041,-683.2549401,782.4081903,-237.8293817,-371.1920697,882.3976539,-543.2046931,-449.6437396,-66.40550273,54.45157277,-997.7628699,-89.06516636,1139.363089,865.9694169,474.0856296,-509.3733727,-374.6190011,-458.2040945,124.0028087,-411.7845854,-323.6195446,-174.8519827,-249.5052905
182.1124561,-262.7165887,870.927534,-377.8935327,-132.2926433,599.1964099,-917.8004242,-401.1022996,972.0881527,-619.3136197,-428.3807651,-98.51946764,1997.52815,953.923769,80.06274398,1063.126916,230.1504009,-306.4782525,-301.983459,725.6828443,-574.8874897,-159.4089694,731.5950645,-332.1338544,-358.8969625,600.7768088,-680.6707733,722.436102,-167.1670582,-373.789623,975.909333,-537.1372602,-376.0043061,-90.22412459,47.01939245,-1010.259164,-112.832626,1185.602449,930.2121965,593.8719994,-489.9924879,-372.4646751,-455.3992156,42.19163084,-427.5734546,-343.2449511,-172.4932391,-260.7695577
273.420354,-251.1399502,809.212765,-403.7020558,-157.7181958,695.7588898,-918.9563644,-396.6981879,885.4433594,-546.8851733,-440.2053416,-166.0163605,1981.434282,1026.508165,191.6034792,1117.765937,322.9582493,-217.5940357,-292.1659188,835.6179878,-569.0455206,-236.1704534,784.0952745,-316.0718147,-360.0214265,692.1709486,-679.8798557,653.8582295,-90.81149686,-372.1508889,1057.35617,-531.5091959,-292.8444303,-108.2992847,37.70957229,-1016.97204,-143.4079341,1215.84659,982.822962,712.9821779,-461.3591592,-372.0552078,-451.2431103,-33.40126775,-445.6283893,-364.4021509,-170.4686496,-273.3623317
368.2388007,-242.6454201,738.9912964,-430.946089,-178.2064967,783.2117429,-911.6979427,-390.4856866,792.9801193,-464.0438372,-455.2076127,-227.636272,1949.697308,1089.63452,305.9058472,1157.841487,409.9462349,-119.7621065,-283.3502838,939.5496535,-564.8327183,-305.8139617,825.4117325,-291.9876408,-357.1069731,776.9176491,-681.1010676,578.2231526,-9.827839618,-367.2179316,1125.409219,-527.0360028,-201.0108854,-120.9675753,26.45466434,-1017.221851,-180.1230252,1229.971616,1022.925408,829.3205756,-422.9692522,-373.3747626,-446.5133482,-101.8465631,-465.8847799,-386.9568169,-169.1259221,-287.1034931
464.9652792,-237.8233975,661.7159898,-458.8299468,-194.0790328,860.075503,-895.2017692,-383.2968436,696.5827566,-371.522136,-473.2911981,-282.979242,1903.357717,1142.2044,420.969364,1182.866317,489.4149101,-14.29028342,-276.3022449,1035.586394,-562.9013821,-367.8304972,854.933307,-259.6825073,-351.0139232,853.419502,-684.5043662,497.1626971,74.56199594,-359.9505493,1179.023976,-524.3656928,-101.6140043,-128.683757,13.2285121,-1010.391246,-222.2183126,1228.183713,1049.907288,940.796861,-374.5152172,-376.3641888,-441.957294,-162.4261302,-488.2333628,-410.7381355,-168.7580759,-301.7886471
561.9042478,-237.1233381,578.9167782,-486.4470296,-205.7384071,925.0933879,-868.8219298,-375.9399932,598.1259272,-270.3290058,-494.2320451,-331.8107623,1843.681484,1183.338802,534.7219842,1192.673764,559.8117124,97.25761287,-271.6997732,1121.986287,-563.802485,-421.9149272,872.3025945,-219.1425195,-342.6246683,920.2359404,-690.1940322,412.349281,161.007681,-351.3033783,1217.464075,-524.0653973,3.992404481,-132.0047676,-1.947586675,-995.9505966,-268.8653484,1211.005243,1063.43207,1045.380554,-315.9111003,-380.9283658,-438.2769764,-214.636534,-512.514516,-435.5299538,-169.6073603,-317.1991796
657.3096523,-240.8415131,492.1615554,-512.7978635,-213.6549863,977.259937,-832.1204884,-369.1809295,499.4306936,-161.7340347,-517.6780463,-374.0562284,1772.124378,1212.397665,645.0755835,1187.416206,619.7724676,213.0959094,-270.118167,1197.200827,-567.9716331,-467.9610332,877.4202988,-170.5514275,-332.8225201,976.1199562,-698.1918906,325.4539315,248.0635941,-342.2041554,1240.315886,-526.6091156,114.2401144,-131.5720039,-19.00021761,-973.4828785,-319.1899348,1179.252503,1063.442545,1141.154346,-247.3120481,-386.9432946,-436.1147669,-258.186936,-538.5119031,-461.061573,-171.8704086,-333.1117001
749.4293793,-249.1113105,403.0178669,-536.812032,-218.3528733,1015.841987,-784.8934827,-363.7250207,402.2238851,-47.24282951,-543.1511717,-409.7921131,1690.293157,1228.992414,749.9821428,1167.554643,668.1572669,331.2592563,-272.0165331,1259.912804,-575.7168563,-506.052229,870.4422949,-114.2978109,-322.4715267,1020.049,-708.4212021,238.1061268,334.2255411,-333.533362,1247.493807,-532.3666799,227.3836677,-128.0923439,-37.80110668,-942.7068894,-372.2949401,1134.006147,1050.156495,1226.364342,-169.1270727,-394.262775,-436.0399123,-292.9918937,-565.9459481,-486.9988864,-175.7040325,-349.3065986
836.5501407,-261.8962808,313.0164677,-557.3737882,-220.3954906,1040.391613,-727.1911398,-360.2004467,308.1016862,71.43586111,-570.0523939,-439.2343453,1599.90479,1232.99136,847.4886664,1133.840005,704.0795877,449.6514668,-277.7258219,1309.067158,-587.2084551,-536.4484422,851.7696837,-50.97607988,-312.3973852,1051.249208,-720.6919874,151.8565034,417.9697717,-326.1054032,1239.236368,-541.5940392,341.5444288,-122.3183524,-58.1666433,-903.4976545,-427.2821529,1076.575464,1024.054847,1299.465541,-82.02408435,-402.7245695,-438.5359783,-319.1596593,-594.467701,-512.9366147,-181.2310601,-365.5755024
917.0412931,-278.9861684,223.6176963,-573.350969,-220.3710276,1050.750949,-659.3311836,-359.1427468,218.4982262,192.4302683,-597.6696648,-462.7244103,1502.744806,1224.518038,935.788965,1087.287065,726.9277956,566.0993892,-287.4385828,1343.894061,-602.4711463,-559.5697103,822.0323628,18.61912455,-303.3695319,1069.212358,-734.6885752,68.14333684,497.7929034,-320.6514356,1216.093545,-554.4250055,454.7598959,-115.028069,-79.85991264,-855.9029136,-483.2726018,1008.457873,985.8629062,1359.161104,13.07348917,-412.1559957,-443.9892789,-336.9766896,-623.6537086,-538.392404,-188.5456493,-381.727475
989.3961802,-299.9961952,136.1814627,-583.6266588,-218.8779665,1047.04906,-581.9043137,-360.9808748,134.6597683,313.751651,-625.1891626,-480.7137004,1400.625886,1203.94275,1013.270609,1029.14202,736.3784477,678.4099849,-301.2006566,1363.923755,-621.3787671,-575.9770787,782.0668372,93.50526207,-296.0844587,1073.705221,-749.9601755,-11.73645653,572.2513544,-317.8039135,1178.905939,-570.8646392,565.0364241,-107.0047366,-102.5953429,-800.1546961,-539.4248802,931.2950977,936.5255249,1404.434197,114.9988165,-422.378932,-452.6784048,-346.8891363,-653.0025193,-562.8035332,-197.7175623,-397.5938646
1052.269701,-324.3698829,51.94148184,-587.1328711,-216.5108662,1029.691285,-495.771208,-366.0249761,57.62491701,433.3447011,-651.7099557,-493.746626,1295.347717,1171.867791,1078.555606,960.844966,732.4011263,784.4286852,-318.9050754,1368.992944,-643.6518039,-586.351404,732.8891541,172.5307871,-291.1502954,1064.77123,-765.9152508,-86.65122174,639.9989438,-318.0829126,1128.77673,-590.784491,670.4033893,-99.01678311,-126.0459001,-736.6751771,-594.9511311,846.8275113,877.1771985,1434.571508,222.3624386,-433.2142342,-464.7650027,-349.4821157,-681.9334406,-585.5269167,-208.7949692,-413.0317725
1104.510964,-351.3856982,-28.01579618,-582.8853503,-213.8465492,999.3416792,-402.0507308,-374.4561138,-11.78892577,549.1405701,-676.2621374,-502.4429607,1188.659068,1129.107013,1130.533646,883.9885782,715.2548347,882.097091,-340.2884849,1359.242795,-668.8580205,-591.4706609,675.663966,254.4001289,-289.0727152,1042.724626,-781.8203998,-155.6529848,699.8214345,-321.8842831,1067.037456,-613.9199531,768.9668123,-91.79833422,-149.8525618,-666.0762542,-649.1304561,756.8481571,809.1082159,1449.177848,333.5812382,-444.4855784,-480.2860091,-345.4575345,-709.788119,-605.8429881,-221.8054569,-427.9261725
1145.190092,-380.1677826,-102.7672943,-570.0184374,-211.4308094,956.8993756,-302.0993884,-386.3181946,-72.99280214,659.1107013,-697.8283687,-507.4798331,1082.222923,1076.660524,1168.387076,800.2743857,685.476278,969.5081385,-364.9304355,1335.108877,-696.4164501,-592.1863253,611.6708153,337.7039951,-290.2422505,1008.137491,-796.8043784,-217.9901924,750.666953,-329.469695,995.2088535,-639.8699921,858.960557,-86.03050814,-173.6355912,-589.1525758,-701.3196153,663.1578521,733.7280629,1448.181569,446.9147466,-456.0227438,-499.1475842,-335.6112009,-735.8354315,-622.9639143,-236.7550426,-442.1907668
1173.618434,-409.700974,-171.5643687,-547.8188161,-209.7657445,903.4698027,-197.4824561,-401.5123581,-125.6272649,761.3196685,-715.3686241,-509.5737076,977.5853917,1015.685409,1191.607087,711.4680003,643.8606159,1044.956984,-392.2558987,1297.303597,-725.6049964,-589.3993598,542.2687677,420.9539931,-294.9231534,961.8202354,-809.8677494,-273.1147622,791.6714077,-340.9586663,914.9580796,-668.0995547,938.7933782,-82.3237279,-197.0069577,-506.8680691,-750.9609785,567.5226807,652.5273007,1431.83087,560.5075882,-467.6643545,-521.1210334,-320.8098679,-759.280068,-636.0464179,-253.6251379,-455.7677068
1189.361726,-438.8502443,-233.8389047,-515.7568627,-209.2978104,840.3318386,-89.93757649,-419.7941074,-169.5575638,853.9753123,-727.8477776,-509.4626211,876.1489643,947.463478,1200.000912,619.3546288,591.4355049,1106.986028,-421.5413522,1246.7919,-755.5718498,-584.0362717,468.8605244,502.620366,-303.2439887,904.7963365,-819.8984847,-320.6836159,822.1782294,-356.3226961,828.0537049,-697.9449338,1007.090318,-81.20128786,-219.583146,-420.3363422,-797.5877788,471.6350116,567.0391198,1400.681343,672.4365763,-479.2600987,-545.8410346,-301.9687547,-779.2750431,-644.2092837,-272.3675583,-468.6263371
1192.245949,-466.3845601,-289.2046792,-473.5142879,-210.4067065,768.9020126,18.66802733,-440.7734643,-204.8634035,935.4746271,-734.2654883,-507.8888718,779.1505266,873.3670354,1193.690127,525.6960935,529.4294352,1154.422701,-451.9247342,1184.761167,-785.3508661,-577.0256427,392.8570974,581.171521,-315.1902016,838.2722327,-825.6936402,-360.5550239,841.7519654,-375.3816693,736.3198632,-728.6223667,1062.727209,-83.08441903,-240.9975881,-330.7956406,-840.8267923,377.0789815,478.801697,1355.57539,780.7607713,-490.6724496,-572.8065038,-280.0299842,-794.9382052,-646.5553989,-292.8978177,-480.7611431
1182.355925,-491.0050317,-337.4543348,-421.0067916,-213.3952185,690.696901,126.3852869,-463.918422,-231.8238691,1004.444051,-733.6876675,-505.5822942,687.6444,794.8237198,1173.100432,432.190463,459.235514,1186.4089,-482.4195023,1112.58638,-813.8809623,-569.2754651,315.6440504,655.113963,-330.5989497,763.6034195,-825.9869796,-392.7802297,850.1854725,-397.8027436,641.5909171,-759.240097,1104.85732,-88.27911467,-260.9120365,-239.5793158,-880.3986441,285.3011621,389.3223828,1297.614383,883.5726993,-501.7779167,-601.3844319,-255.9422619,-805.3726209,-642.1979273,-315.087092,-492.1890817
1160.026913,-511.3770366,-378.5524076,-358.4005606,-218.4801706,607.2948378,231.2343123,-488.5619449,-250.8982403,1059.773043,-725.2786335,-503.2442112,602.4905079,713.2814115,1138.943515,340.4352381,382.3719497,1202.421208,-511.9329318,1031.791727,-840.0294711,-561.6515545,238.5501975,723.0312701,-349.1565298,682.2578587,-819.4821601,-417.5909229,847.5006652,-423.1019643,545.6679011,-788.8140668,1132.929513,-96.96499516,-279.0263405,-148.0829741,-916.115989,197.5869011,300.0446195,1228.124638,979.0489062,-512.4678583,-630.8170065,-230.6420299,-809.6905055,-630.2899624,-338.7533487,-502.946472
1125.829697,-526.1658159,-412.6249044,-286.1216251,-225.7846709,520.2980023,331.256909,-513.9127163,-262.7035116,1100.640074,-708.3329033,-501.5321278,524.347626,630.1741671,1092.191837,251.8948775,300.4405433,1202.281364,-539.2886738,944.0098288,-862.6192446,-554.9572618,162.8195112,783.6208154,-370.398747,595.7778516,-804.8908034,-435.3831968,833.9429898,-450.6488849,450.2778741,-816.2873096,1146.697568,-109.1865059,-295.086263,-57.72961645,-947.8798674,115.0425828,212.3183515,1148.618409,1065.498082,-522.6488894,-660.2322867,-205.0362522,-807.0401519,-610.0567466,-363.6522437,-513.085607
1080.549857,-534.0748268,-439.9459733,-204.8573418,-235.3318633,431.2958605,424.5687441,-539.0697702,-267.9894953,1126.530418,-682.3054524,-501.0452226,453.6715512,546.8900589,1034.047351,167.8732779,215.0845002,1186.156749,-563.253447,850.9398362,-880.4591239,-549.9146704,89.5868341,835.727076,-393.7145748,505.7415165,-780.9744847,-446.6986569,809.9699897,-479.6744749,357.0371424,-840.5529865,1146.220652,-124.8467493,-308.8891564,30.06586627,-975.6745613,38.58383047,127.3745399,1060.751263,1141.40513,-532.242919,-688.6586313,-179.9869403,-796.6351018,-580.8293044,-389.468454,-522.6712272
1025.16208,-533.8859243,-460.9222238,-115.5495811,-247.0404319,341.8308328,509.4093607,-563.0410467,-267.6123892,1137.245414,-646.8391967,-502.3107067,390.71791,464.7416947,965.9053057,89.49165568,127.9468367,1154.550974,-582.5675719,754.3055783,-892.3772038,-547.1474464,19.8578258,878.3705247,-418.3534336,413.7249605,-746.5893828,-452.2033506,776.2345097,-509.2825856,267.4191348,-860.4808543,1131.855216,-143.7042485,-320.2874808,113.9315055,-999.5612951,-31.07053789,46.30423773,966.2772049,1205.469756,-541.1868508,-715.0429811,-156.297502,-777.7845958,-542.0781349,-415.8081577,-531.7769764
960.8004804,-524.5002393,-476.0752541,-19.37953547,-260.7221212,253.366939,584.1883616,-584.7657916,-262.5076395,1132.903108,-601.788442,-505.7711443,335.549244,384.9400723,889.3143784,17.67210879,40.63057217,1108.285007,-595.9788772,655.8149165,-897.2561212,-547.1655009,-45.50659825,910.7712906,-443.436362,321.2661498,-700.7320707,-452.6651582,733.5632392,-538.4651912,182.7275164,-874.9467759,1104.238847,-165.3729286,-329.1902793,192.5711416,-1019.671125,-93.39917144,-29.95748041,867.0029972,1256.638401,-549.4319775,-738.2729716,-134.7009753,-749.9241643,-493.4454618,-442.1933864,-540.481943
888.7260199,-504.9784393,-486.0229282,82.25558427,-276.0815502,167.2620397,647.5262786,-603.1405704,-253.6628342,1113.930472,-547.2371006,-511.7728662,288.045942,308.5722846,805.9344201,-46.87303279,-45.33822409,1048.469536,-602.2793007,557.1213662,-894.0694076,-550.351632,-105.8012353,932.3669679,-467.9712877,229.8313775,-642.5847082,-448.9302463,682.9314197,-566.1215475,104.0749478,-882.8646878,1064.266862,-189.3255723,-335.5628235,264.7943203,-1036.197338,-148.073981,-100.6426032,764.743033,1294.12863,-556.9431024,-757.2027006,-115.8501697,-712.6450845,-434.7744621,-468.0589542,-548.8673703
810.2921183,-474.5789232,-491.4599112,187.7733546,-292.7185828,84.74414584,698.288888,-617.0484999,-242.0912385,1081.047653,-483.5106047,-520.5556467,247.9205356,236.5834465,717.4930965,-103.6461263,-128.5436145,976.4695867,-600.3433023,459.7889273,-881.917779,-556.950332,-160.4830196,942.8241644,-490.8724977,140.7850933,-571.5577443,-441.8991168,625.4346208,-591.0812849,32.36771116,-883.2202433,1013.062594,-214.9009662,-339.4247044,329.542351,-1049.38765,-194.9516968,-165.1563112,661.2760745,1317.445397,-563.6974213,-770.6818061,-100.3096772,-665.7213424,-366.1339036,-492.7526158,-557.0136068
726.9095878,-432.7924243,-493.1379293,295.4435256,-310.1334914,6.892123636,735.6140123,-625.3911186,-228.8064557,1035.244889,-411.180645,-532.2438569,214.7348492,169.7630644,625.7426533,-152.3636216,-207.708466,893.8626721,-589.1670007,365.2609197,-860.0641051,-567.0589715,-209.1730767,942.0435899,-510.9842821,55.36372668,-487.3281718,-432.5027154,562.2585421,-612.1313033,-31.70374451,-875.1051586,951.9425079,-241.3148929,-340.8466665,385.9099177,-1059.536421,-234.0618985,-223.0783297,558.3050247,1326.388902,-569.6832016,-777.5873241,-88.549635,-609.1327317,-287.8367233,-515.5390266,-564.9973499
640.0119559,-379.3714939,-491.8461652,403.4307905,-327.7350972,-65.37903256,758.9301462,-627.1221352,-214.7985666,977.7529539,-331.0621291,-546.8393447,187.9194759,108.7359229,532.4179491,-192.9503122,-281.7180704,802.3919619,-567.9067609,274.8334538,-827.9657206,-580.6215998,-251.6546855,930.1586972,-527.1085652,-25.34601767,-389.871411,-421.6789877,494.6478016,-628.0461509,-87.66845543,-857.7511238,882.3773528,-267.675046,-339.9464817,433.1618755,-1066.977064,-265.5922647,-274.1598282,457.420742,1321.054055,-574.8983032,-776.8576132,-80.94104778,-543.0827833,-200.4512707,-535.6079527,-572.8892213
551.0221687,-314.3534187,-488.3921368,509.8415124,-344.8519948,-131.3283254,767.9665413,-621.2821234,-201.0119893,910.0081391,-244.2020697,-564.2163239,166.7950556,53.95742203,439.1967931,-225.5289088,-349.6383709,703.9161707,-535.9158213,189.6339795,-785.3027211,-597.4256264,-287.8675159,907.5280884,-538.036154,-100.4240679,-279.4850424,-410.3501926,423.8746541,-637.6213692,-135.2730606,-830.5620197,805.9506498,-292.9998412,-336.8841271,470.7450889,-1072.074745,-289.871795,-318.3163099,360.0707206,1301.821825,-579.3485998,-767.5274457,-77.75242805,-468.0103681,-104.8042132,-552.0870294,-580.7516987
461.3215485,-238.0752964,-483.5833363,612.772815,-360.7468756,-190.3943778,762.7546916,-607.0330793,-188.3252086,833.6128716,-151.8604648,-584.1185792,150.5948437,5.713174458,347.6634951,-250.4055072,-410.7286418,600.3579702,-492.7774604,110.6051781,-732.0009352,-617.1016567,-317.8985786,874.7220881,-542.581032,-169.1289267,-156.8028609,-399.4012214,351.2085295,-639.7090784,-174.4747909,-793.1431096,724.3158259,-316.2409826,-331.8564834,498.2953525,-1075.219401,-307.3527202,-355.6170346,267.5332538,1269.343009,-583.0463654,-748.763199,-79.14749268,-384.5940462,-1.974448377,-564.059173,-588.63741
372.2217343,-151.1802384,-478.2098373,710.3623498,-374.6338524,-242.1967685,743.6214382,-583.6916447,-177.5324536,750.2931815,-55.48359295,-606.1593063,138.4880776,-35.87743462,259.2764021,-268.0515858,-464.4486504,493.6527559,-438.3331947,38.49427552,-668.2483864,-639.1267545,-341.9703738,832.5040492,-539.6169086,-230.9046316,-22.79807754,-389.6591139,277.8872036,-633.2548751,-205.4298512,-745.3258773,639.153282,-336.3095005,-325.0917135,515.6395814,-1076.81906,-318.591752,-386.2715914,180.8974941,1224.515159,-586.0087048,-719.8969382,-85.18366748,-293.7485261,106.72224,-570.5845275,-596.587786
284.9401747,-54.61399448,-473.028009,800.8370325,-385.6985597,-286.5333921,711.1741864,-550.7597228,-169.3273577,661.8542524,43.32949955,-629.8239076,129.6036799,-70.85410073,175.3400482,-279.0831985,-510.4604754,385.6995043,-372.7045684,-26.15231283,-594.5042501,-662.8313771,-360.4267581,781.8070985,-528.1150307,-285.3828616,121.2250714,-381.8739269,205.090319,-617.3349305,-228.4778047,-687.1872581,552.128625,-352.1048293,-316.8434245,522.7935655,-1077.2934,-324.2312307,-410.6142765,101.0496244,1168.453608,-588.2561054,-680.4580782,-95.81119667,-196.6129441,219.7576168,-570.7265821,-604.6320582
200.5795736,50.38833444,-468.7454145,882.5591074,-393.1206724,-323.3742265,666.2789585,-507.9512008,-164.2886168,570.1353107,142.8662279,-654.4760435,123.0538686,-99.4052934,96.98239032,-284.238037,-548.6252867,278.3152648,-296.3072525,-82.98924606,-511.4995764,-687.4101887,-373.7170561,723.7071349,-507.1820653,-332.3804503,273.6515486,-376.7010893,133.9158509,-591.1920297,-244.1226297,-619.0621592,464.8531887,-362.5463295,-307.3846698,519.9556443,-1077.067432,-324.9806294,-429.0869362,28.66515344,1102.457689,-589.8111829,-630.201265,-110.872722,-94.53104518,335.4239201,-563.5818373,-612.7865842
120.1115135,162.3254082,-466.0069264,954.0680255,-396.0983459,-352.8519425,610.0322063,-455.2135334,-162.867658,476.9650884,241.3440646,-679.3671996,117.9572809,-121.8552443,25.13744733,-284.3510128,-578.9954906,173.1945753,-209.856413,-131.8677997,-420.2293629,-711.9368893,-382.3789354,659.3929703,-476.0967111,-371.8926776,432.5872747,-374.6853706,65.35998842,-554.2691854,-253.0111509,-541.5483896,378.8478374,-366.6064941,-297.001817,507.4967016,-1076.565185,-321.5987545,-442.2209132,-35.79283293,1027.973347,-590.6976772,-569.1291352,-130.103283,10.97628613,451.8742576,-548.3121405,-621.0544861
44.36432132,279.4620678,-465.3820617,1014.116819,-393.8739458,-375.2498097,543.7274613,-392.743059,-165.3783578,384.1190336,336.956966,-703.6499652,113.4612616,-138.6486928,-39.46650068,-280.3289627,-601.8027254,71.87479288,-114.3626194,-172.8271497,-321.9359261,-735.3831046,-387.0205319,590.1345481,-434.3435899,-404.0828084,595.9015631,-376.2466039,0.300762027,-506.2394129,-255.9095478,-455.5034096,295.5108787,-363.3449191,-285.9883036,485.9468884,-1076.203276,-314.8768757,-450.618683,-92.06980956,946.5534078,-590.9397361,-497.5087085,-153.130786,118.2453441,567.1690911,-524.178575,-629.4255906
-25.98491658,399.8701234,-467.3535257,1061.701893,-385.7603102,-390.9873523,468.8180026,-320.9931024,-171.9888819,293.279356,427.922988,-726.39512,108.7630024,-150.3338449,-96.31314761,-273.125022,-617.4422492,-24.29197336,-11.11793519,-206.0819305,-218.08389,-756.6412716,-388.3022702,517.2501891,-381.6429321,-429.2684138,761.2788175,-381.6673226,-60.51438926,-447.0302762,-253.6786235,-362.0326406,216.0907382,-351.9419783,-274.6383145,455.97949,-1076.384216,-305.6229059,-454.9356997,-140.1108348,859.8167688,-590.5614966,-415.8803351,-179.4770887,225.5096576,679.3271268,-490.5755781,-637.8766708
-90.41440343,521.4761876,-472.3069626,1096.085435,-371.1666789,-400.6041845,386.8767796,-240.6741705,-182.7157668,205.9988726,512.5314319,-746.612503,103.1292621,-157.5439813,-145.0989756,-263.7131356,-626.4543009,-114.1599501,98.32775971,-232.0066384,-110.3274817,-774.5513094,-386.9187674,442.0738108,-317.9746077,-447.9050563,926.2775742,-391.0825047,-116.4770572,-376.8419065,-247.2484709,-262.4694458,141.6638611,-331.7310328,-263.2404492,418.3923522,-1077.489372,-294.6466497,-455.862887,-180.0470859,769.4077254,-589.5869508,-325.0583704,-208.5599405,330.9444085,786.3787299,-447.0638156,-646.3719916
-148.5580599,642.1149184,-480.5219318,1116.809925,-349.6233413,-404.7424224,299.5548345,-152.7458553,-197.420413,123.6694738,589.1879173,-763.2754749,95.91442385,-160.9781232,-185.7289274,-253.0631028,-629.5030308,-196.8037188,212.199739,-251.117471,-0.471155095,-787.9307096,-383.5811429,365.9230332,-243.5951831,-460.5679316,1088.394567,-404.4716496,-167.1223852,-296.1573763,-237.5931108,-158.347249,73.11812339,-302.2279448,-252.0714834,374.0872866,-1079.871476,-282.7460614,-454.110122,-212.1786359,676.9565713,-588.0400627,-226.1230517,-239.6960971,432.7136394,886.4198741,-393.4002447,-654.8641672
-200.2027046,759.5858053,-492.1641639,1123.704531,-320.8040123,-404.1280212,208.5394481,-58.40040546,-215.8082017,47.49586332,656.4559099,-775.348608,86.57667611,-161.38113,-218.3073359,-242.1164838,-627.3536009,-271.5253457,328.5397946,-264.0521896,109.5751541,-795.6075015,-378.9999902,290.0690294,-159.0468884,-467.9320477,1245.131247,-421.6534523,-212.1298665,-205.7445606,-225.7056038,-51.3646085,11.14186023,-263.1566569,-241.3903762,324.0478838,-1083.846652,-270.6943811,-450.3909707,-236.9542771,584.0424993,-585.945082,-120.4034099,-272.1059906,529.0185598,977.6646366,-329.5638006,-663.295332
-245.2823943,871.7115071,-507.2791983,1116.883462,-284.5449525,-399.5513428,115.513173,40.96170598,-237.4304777,-21.52494841,713.0934121,-781.8180333,74.69211798,-159.5235626,-243.1246052,-231.7636353,-620.8480358,-337.8550256,445.2547103,-271.5485804,217.8446265,-796.4553692,-373.8691957,215.7088944,-65.15767606,-470.7514829,1394.06013,-442.2833634,-251.3207162,-106.6489434,-212.5740556,56.65564187,-43.78153567,-214.4696594,-231.4326968,269.3161734,-1089.685934,-259.2279815,-445.4088388,-254.9492326,492.1597137,-583.3269951,-9.451431196,-304.9203619,618.1452275,1058.494339,-255.775221,-671.5986178
